"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774557014548754886","Sun Mar 31 21:58:56 +0000 2024","0","Wallahi semalam hbs mimpi pak Prabowo dah mau dilantik tp jadinya chaos trs vibesnya kek hari kiamat di GTA persis mampus","1774557014548754886","","","in","","0","0","0","https://x.com/mewch4nnn/status/1774557014548754886","3101362134","mewch4nnn"
"1774005945863147933","Sun Mar 31 21:58:44 +0000 2024","0","@susipudjiastuti @jokowi @prabowo @ListyoSigitP Porkas dll bisa kog atau emang ada kepentingan terselubung ?","1774556964649136240","","susipudjiastuti","in","","0","0","0","https://x.com/azkaargian6299/status/1774556964649136240","1738057024028778496","azkaargian6299"
"1774464588895203672","Sun Mar 31 21:58:25 +0000 2024","0","@AndiPitopang7 @prabowo @ListyoSigitP Mandiri lah wahai warga aceh jaga SDA kalian jangan sampai dirampok si mata sipit penduduk PIK.","1774556885456458028","","AndiPitopang7","in","","0","0","0","https://x.com/TSiddiq56238/status/1774556885456458028","1765013029492797440","TSiddiq56238"
"1774439726801723761","Sun Mar 31 21:58:04 +0000 2024","0","@DedynurPalakka @gibran_tweet Ini lebih rongsokan dari sekedar mulut rongsokan @Prabowo mesti liat ini agar hati2 dg partai @Psi yg isi programnya asal masuknparlemen oknum2 Penjilat dan Pengadudomba anak bangsa https://t.co/mvbq9i8bQv","1774556795413106810","https://pbs.twimg.com/media/GKB9_zva4AAHDVf.jpg","DedynurPalakka","in","Yogyakarta, Indonesia","0","1","0","https://x.com/marsusuka/status/1774556795413106810","889377463284842496","marsusuka"
"1774485206919188929","Sun Mar 31 21:57:32 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @KPU_ID @prabowo Kita coba menganalisa angka 58.... 2024 - 58 = 1966 Ada tahun 1966.... https://t.co/5lyGcUMkGj","1774556662080344077","https://pbs.twimg.com/media/GKB94RIaUAAXaj7.jpg","H4T14K4LN4L42","in","","0","0","0","https://x.com/Alray901/status/1774556662080344077","1740210681935458304","Alray901"
"1774556599048437915","Sun Mar 31 21:57:17 +0000 2024","0","prabowo keturunan china aja kenapa gak lu protes ? kontol.....","1774556599048437915","","","in","Palembang Region","0","1","0","https://x.com/opungilman/status/1774556599048437915","1530655086459752448","opungilman"
"1774216561274101870","Sun Mar 31 21:56:49 +0000 2024","0","@xquitavee @prabowo Sdm rendah pendukung 02 mereka itu pendukung fanatik 02 woiii...bahkan helena saja ada di TKN","1774556481104629899","","xquitavee","in","","0","0","0","https://x.com/KNaulina53367/status/1774556481104629899","1762846018394316800","KNaulina53367"
"1774550273446572295","Sun Mar 31 21:55:33 +0000 2024","11","@124hmahHastuti1 Sekarang giliran Prabowo yg ketar ketir.","1774556164451398045","","124hmahHastuti1","in","Bekasi Barat, Indonesia","0","1","7","https://x.com/aRi4_07/status/1774556164451398045","1650846171441827845","aRi4_07"
"1774464588895203672","Sun Mar 31 21:55:02 +0000 2024","3","@AndiPitopang7 @prabowo @ListyoSigitP Indonesia menuju bubar","1774556034016969139","","AndiPitopang7","in","metavers","0","0","0","https://x.com/25perak/status/1774556034016969139","1480521792833789953","25perak"
"1774184724828979596","Sun Mar 31 21:54:26 +0000 2024","0","@bengkeldodo Bukti pendukung Prabowo Gibran GOBLOK seperti si China BAB1 ini","1774555883235905564","","bengkeldodo","in","Jakarta Capital Region","0","0","0","https://x.com/men_thank6939/status/1774555883235905564","1707835016418570241","men_thank6939"
"1774555800259969223","Sun Mar 31 21:54:07 +0000 2024","0","Nanti dikasih masukan dilaporin. @prabowo Wong kok kongene to ya.","1774555800259969223","","","in","","0","0","0","https://x.com/daisyze_/status/1774555800259969223","1656531253187993600","daisyze_"
"1774338915383873809","Sun Mar 31 21:52:45 +0000 2024","0","@sethrash666 Ku kira Ady Gembel","1774555457715368072","","sethrash666","in","Wasteland","0","0","0","https://x.com/_scumfvkk_/status/1774555457715368072","604282110","_scumfvkk_"
"1774216561274101870","Sun Mar 31 21:51:52 +0000 2024","0","@LeoCinCin1 @xquitavee @prabowo Mukanya kusam dan khas banget urat kismin betina satu ini ya","1774555234272260288","","LeoCinCin1","in","Negara berflower +62","0","0","0","https://x.com/BajerDhuafa/status/1774555234272260288","1142662763396792320","BajerDhuafa"
"1774485206919188929","Sun Mar 31 21:50:58 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @KPU_ID @prabowo Bukti ?? Asumsi dan fitnah kok bukti","1774555008912228399","","H4T14K4LN4L42","in","","0","0","0","https://x.com/wahyu_bewe/status/1774555008912228399","1506248147848556546","wahyu_bewe"
"1774216561274101870","Sun Mar 31 21:50:40 +0000 2024","0","@loeyvira @mad0nde @Ekaali10 @xquitavee @prabowo Emang lu ga bisa jawab aja si ngelak mulu ","1774554931825144186","","loeyvira","in","Bogor, Jawa Barat","0","1","0","https://x.com/lattehazell/status/1774554931825144186","1389486691853819904","lattehazell"
"1774428783279493504","Sun Mar 31 21:50:30 +0000 2024","9","@realfedinuril @KontraS Yg jelas presiden terpilih periode 2024️ Prabowo Gibran Dg isu penculikan hanya rekasa terhadap Prabowo yg tak suka pada ny","1774554892818124810","","realfedinuril","in","Cisoka, Indonesia","0","1","0","https://x.com/PropertyTaja/status/1774554892818124810","1575064788161667072","PropertyTaja"
"1774216561274101870","Sun Mar 31 21:49:53 +0000 2024","0","@RafifNaufalB @xquitavee @prabowo Lu salah satu Buzzerr wowowiwi kwkwkwk hanya melalui penguasa lah si Lembong punya Chanel ke Timah bego dipiara..dasar Buzzerr","1774554735225491839","","RafifNaufalB","in","Pamulang","0","0","0","https://x.com/Benkbenkad/status/1774554735225491839","102224888","Benkbenkad"
"1774485206919188929","Sun Mar 31 21:49:52 +0000 2024","5","@H4T14K4LN4L42 @officialMKRI @KPU_ID @prabowo Sirekap pulak yg dimasalahin hoiiii check hasil rekap manual itu basis perhitungan sah menurut UU.","1774554731911991365","","H4T14K4LN4L42","in","Bajo, Indonesia","0","2","0","https://x.com/RfgL88/status/1774554731911991365","859684778643030016","RfgL88"
"1774554727357063473","Sun Mar 31 21:49:51 +0000 2024","0","Boleh jadi PDIP malah semakin merapat ke Prabowo utk mngkerdilkan anak ini di pemerintahan biar tidak berkembang karir politiknya...","1774554727357063473","","","in","","0","0","0","https://x.com/chenoa2104/status/1774554727357063473","1342031068875014145","chenoa2104"
"1774548320578646175","Sun Mar 31 21:48:59 +0000 2024","1","@convomf biru prabowo katanya ‍","1774554510704414748","","convomf","in","","0","0","0","https://x.com/aezatophile/status/1774554510704414748","1349352958773796867","aezatophile"
"1774216561274101870","Sun Mar 31 21:47:05 +0000 2024","0","@xquitavee @prabowo Lucu juga bisnis dia kalo di tarik garisnya masih berhubungan sama anak R1 padahal","1774554031219970326","","xquitavee","in","","0","0","0","https://x.com/eunhwithme/status/1774554031219970326","1432677064809717767","eunhwithme"
"1774216561274101870","Sun Mar 31 21:46:40 +0000 2024","0","@xquitavee @prabowo buzer kontol.. karena tom lembong mukanya mirip harvey dituduh malah dukung 01.. gak bisa bedain mana sandra dewi sandra.. tolong pak @prabowo gimana mau jadi Indonesia Emas..?","1774553927582904467","","xquitavee","in","everywhere","0","0","0","https://x.com/fevipara/status/1774553927582904467","62225027","fevipara"
"1774216561274101870","Sun Mar 31 21:46:37 +0000 2024","0","@xquitavee @prabowo Bulan puasa pun buzzer 02 ttp konsisten ngefitnah pak Anies. Ya Allah semoga para pendukung 02 yg suka nebar2 fitnah cepet dikirim azab sm Allah deh biar cepet tobat ","1774553913074852109","","xquitavee","in","","0","0","0","https://x.com/annannanna_17/status/1774553913074852109","1290000139071889408","annannanna_17"
"1774428783279493504","Sun Mar 31 21:46:27 +0000 2024","2","@realfedinuril Dulu megawati pernah menjadikan prabowo cawapresnya. Dan anies pernah dijadikan gubernur oleh prabowo. Penculik yg baik hati &amp; tdk sombong. Kalah-bangkit akhirnya Allah mengabulkan keinginan beliau menjadi Presiden RI . Takbiiiiir..","1774553870678847962","","realfedinuril","in","Kota Yogyakarta, Yogyakarta","1","0","0","https://x.com/arianiwidya_/status/1774553870678847962","1609069836847702022","arianiwidya_"
"1774216561274101870","Sun Mar 31 21:45:54 +0000 2024","0","@prikiti71422328 @xquitavee @prabowo Teruslah bodoh kawan jangan pintar Jelas itu Tweet Fitnah ","1774553733445431418","","prikiti71422328","in","Indonesia","0","0","0","https://x.com/OXhoon14/status/1774553733445431418","1722244889562468352","OXhoon14"
"1774295200036487392","Sun Mar 31 21:45:39 +0000 2024","0","@TheLadyJokeer @gibran_tweet Prabowo ngga masalah jd Presiden RI tapi si samsul gibrit si anak haram konstitusi (meskipun hanya sekedar BAN SERAP) sangat menjijikkan kayak bapaknya sang penghianat. Ora sudi duwe ban SERAP koyo si samsul.","1774553670308573383","","TheLadyJokeer","in","jakarta","0","0","0","https://x.com/rullystr/status/1774553670308573383","213946406","rullystr"
"1774216561274101870","Sun Mar 31 21:45:31 +0000 2024","0","@xquitavee @prikiti71422328 @prabowo Ayo mahasiswa demo dong dukung RUU perampasan aset. itu mewakili mayoritas suara rakyat loh","1774553638045913455","","xquitavee","in","","0","0","0","https://x.com/ibasaurus/status/1774553638045913455","1042125327491710976","ibasaurus"
"1774485206919188929","Sun Mar 31 21:45:24 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @KPU_ID @prabowo Pak @DivHumas_Polri @ListyoSigitP akun akun fitnah dan provokator aeperti ini kapan diajak ngopi??","1774553606576042280","","H4T14K4LN4L42","in","russia","0","0","0","https://x.com/triliuner007/status/1774553606576042280","1446795261938855946","triliuner007"
"1774553499805909408","Sun Mar 31 21:44:58 +0000 2024","0","Kayak gitu kok mau berantas korupsi sedangkan teman temannya bandit negara semua. Anda sehat @prabowo?","1774553499805909408","","","in","","0","0","0","https://x.com/daisyze_/status/1774553499805909408","1656531253187993600","daisyze_"
"1774318597688762853","Sun Mar 31 21:44:03 +0000 2024","0","@never_alonely Di akhir kepemimpinannya Jokowi mengingatkan Prabowo siapa yg berkuasa. Nanti Prabowo mungkin bakal bales wkwkwk I'll be there no matter what","1774553267948937705","","_NeverAlonely","in","","0","0","0","https://x.com/JawiJoko/status/1774553267948937705","1038269940841689088","JawiJoko"
"1774553075027718655","Sun Mar 31 21:43:17 +0000 2024","0","Eh ini beneran gugatan di MK dikabulin dan Prabowo ga jadi presiden terpilih?","1774553075027718655","","","in","","0","1","0","https://x.com/neitee/status/1774553075027718655","55167470","neitee"
"1774216561274101870","Sun Mar 31 21:42:56 +0000 2024","0","@loeyvira @mad0nde @Ekaali10 @xquitavee @prabowo Ga usah bilang konsisten foto ama video lu aja ga nyambung","1774552988549607628","","loeyvira","in","Bogor, Jawa Barat","0","1","0","https://x.com/lattehazell/status/1774552988549607628","1389486691853819904","lattehazell"
"1774374905511125448","Sun Mar 31 21:41:55 +0000 2024","0","@A1ki4_ku5_21 Klo bkn prabowo yg menang kalian pasti diam.semua ..knp.gk.9th yl koar2","1774552733493899716","","A1ki4_ku5_21","in","","0","0","0","https://x.com/BudiAri47581956/status/1774552733493899716","1605166719798226944","BudiAri47581956"
"1774388683652960624","Sun Mar 31 21:41:06 +0000 2024","4","@bengkeldodo @yazid_fadhlan prabowo minta prtggungjawaban gubernur anies soal polusi pngadaan tmpat ibadah.. bisa dijawab semua gk ada yg baper.. dodoooo dodo..","1774552524906996204","","bengkeldodo","in","","0","0","0","https://x.com/ari29_kop/status/1774552524906996204","986890975","ari29_kop"
"1774216561274101870","Sun Mar 31 21:40:51 +0000 2024","0","@xquitavee @prabowo Yg korup pendukung 02 disalahin pendukung 01 emang pendukung otak Gibran semua","1774552464458678303","","xquitavee","in","","0","0","0","https://x.com/ara04557908/status/1774552464458678303","1572523634467676162","ara04557908"
"1774464588895203672","Sun Mar 31 21:40:36 +0000 2024","5","@AndiPitopang7 @prabowo @ListyoSigitP Berwibawa klo ada demonstran atas kebijakan pemerintah dan lawannya gk ada senjata. Keliatan garangnya.","1774552400411742664","","AndiPitopang7","in","","0","0","0","https://x.com/Patient58958550/status/1774552400411742664","1341308064830377984","Patient58958550"
"1774216561274101870","Sun Mar 31 21:39:01 +0000 2024","0","@DwiSet87 @xquitavee @B3JOpkl1 @prabowo Ini kan pas pilkada DKI wkwk lagian udh pada bubar semua nyebar ke masing2 cawapres wkwk","1774552000027631848","","DwiSet87","in","Kahyangan","0","0","0","https://x.com/storywead/status/1774552000027631848","1202935535876001792","storywead"
"1770440680504193413","Sun Mar 31 21:38:38 +0000 2024","0","@Petruk_Penipu @Bull_winner @prabowo iya gw mau Twitter cuma buat ngeliat orang kaya lu doang ternyata banyak","1774551906373030073","","Petruk_Penipu","in","","0","1","0","https://x.com/028Fadil/status/1774551906373030073","1432611088240046082","028Fadil"
"1774485206919188929","Sun Mar 31 21:38:37 +0000 2024","9","@H4T14K4LN4L42 @officialMKRI @KPU_ID @prabowo Penuh drama dan rekayasa. Kebenaran akan mencari jalannya sendiri.","1774551900706451487","","H4T14K4LN4L42","in","","0","0","3","https://x.com/andra34817934/status/1774551900706451487","1604864335175909378","andra34817934"
"1774376303506129072","Sun Mar 31 21:34:15 +0000 2024","1","@RicKY_KCh Salah satu trik strategi untuk menjatuhkan Anies Baswedan adalah perilaku curang pendukung Anies Baswedan dipublikasikan secara masif perilaku curang pendukung Prabowo diabaikan !!!","1774550803174609007","","RicKY_KCh","in","Sleman, Indonesia","0","0","1","https://x.com/hardi_hardiman2/status/1774550803174609007","776211223079641088","hardi_hardiman2"
"1774216561274101870","Sun Mar 31 21:34:14 +0000 2024","0","@DanDanjulio @_L0KA @xquitavee @prabowo bisa banget ngeles nya HAHAHAHAHAHAHA 02 tukang fitnah kalo dibales ngelak sampe mampus","1774550796723761510","","DanDanjulio","tl","","0","0","0","https://x.com/yourfriendd0/status/1774550796723761510","1460143566450159618","yourfriendd0"
"1774216561274101870","Sun Mar 31 21:33:23 +0000 2024","0","@xquitavee @prabowo @triindonesia ko kartu ku ga bisa buat nelfon seluler ya padahal masa aktif masih lama bahkan ada paket nelfon juga","1774550582260547984","","xquitavee","in","","0","1","0","https://x.com/Dwi09066201/status/1774550582260547984","1237944751522844672","Dwi09066201"
"1774536770421710923","Sun Mar 31 21:33:15 +0000 2024","0","@RaisaTjokrodnta 2019 pendukung Prabowo juga ahli sorga semua..","1774550550375469383","","RaisaTjokrodnta","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/PohanGio/status/1774550550375469383","1633744865510182912","PohanGio"
"1774550151253946607","Sun Mar 31 21:31:40 +0000 2024","0","SBY yakin Prabowo mampu memimpin Indonesia lima tahun ke depan. du_ AgusYudhoyono PDemokrat Demokrat Harapan Rakyat https://t.co/ZczaQSR8Uh","1774550151253946607","https://pbs.twimg.com/media/GF9Ig57boAAZDF4.jpg","","in","","0","0","0","https://x.com/Gurane11316/status/1774550151253946607","1733885164185649153","Gurane11316"
"1774439328724422764","Sun Mar 31 21:31:28 +0000 2024","0","@abi_priadi @Kimberley_PS08 Emang strategi Prabowo itu jitu sampai minta Gibran untuk jd wapres! Sedikit lg misi selesai Jokowi bentar LG lengser dg segala kebohongannya!","1774550102566420676","","abi_priadi","in","Kuningan Jabar","0","1","0","https://x.com/ramaniaramdan/status/1774550102566420676","1046695076678660096","ramaniaramdan"
"1774550099936587810","Sun Mar 31 21:31:28 +0000 2024","0","SBY yakin Prabowo mampu memimpin Indonesia lima tahun ke depan. kd] AgusYudhoyono PDemokrat Demokrat Harapan Rakyat https://t.co/INSfcpRcVb","1774550099936587810","https://pbs.twimg.com/media/GF9EbMQa4AAtwS7.jpg","","in","","0","0","0","https://x.com/Gurane11316/status/1774550099936587810","1733885164185649153","Gurane11316"
"1774536770421710923","Sun Mar 31 21:31:06 +0000 2024","0","@RaisaTjokrodnta Inilah yg nyebut Prabowo penghianat langsung dari mulutnya tanpa perantara .. mau di BANTAH .. slahkan !!! https://t.co/hyHvWblLsC","1774550007775133778","https://pbs.twimg.com/media/GKB3ockakAAlTvj.jpg","RaisaTjokrodnta","in","Cianjur, Indonesia","0","0","0","https://x.com/Zega_81/status/1774550007775133778","596058569","Zega_81"
"1774549963911098688","Sun Mar 31 21:30:55 +0000 2024","0","Demokrat bersama Prabowo !!. qwu AgusYudhoyono PDemokrat Demokrat Harapan Rakyat https://t.co/m4lMWugGoT","1774549963911098688","https://pbs.twimg.com/ext_tw_video_thumb/1752992678583865344/pu/img/pYRMZk0Mvpdc_EA8.jpg","","in","","0","0","0","https://x.com/Gurane11316/status/1774549963911098688","1733885164185649153","Gurane11316"
"1774216561274101870","Sun Mar 31 21:30:18 +0000 2024","0","@xquitavee @prabowo Suami Sandra Dewi bukan tomas Lembong woiiiiii..sadar Yg di tangkap bersembarangan sama tomas lembong","1774549808067575812","","xquitavee","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/PohanGio/status/1774549808067575812","1633744865510182912","PohanGio"
